Start Time,Duration,Run ID,Name,Source Type,Source Name,User,Status,backbone,batch_size,dataset_dir,dataset_name,devices,epochs,eval_epochs,eval_learning_rate,eval_patience,eval_test_perc,eval_train_perc,eval_val_perc,eval_weight_decay,experiment_eval_name,experiment_name,fit_train_split_stats/mean,fit_train_split_stats/std,fit_val_split_stats/mean,fit_val_split_stats/std,freeze_projection_head,img_size,latent_dimensions,learning_rate,log_dir,lr_scheduler,lr_scheduler_gamma,lr_step_size,momentum,num_channels,num_workers,optimizer,patience,predict_split_stats/mean,predict_split_stats/std,projection_head,projection_head_activation,projection_head_embedding_dim,projection_head_weights,run_name,save_top_k,simclr_model_ckpt,simclr_non_trainable_params,simclr_trainable_params,simclr_trainer_callbacks,standardize,temperature,test_perc,train_perc,use_mlflow,val_perc,weight_decay,weights,epoch,train_loss,val_loss
2024-05-28 11:57:12,2.6h,7566e8d0b2de4c31a9850a47b1cbd568,47bdec3e06374acb82617bea104dc46f,LOCAL,main.py,mlflow,FINISHED,resnet34,666,/mnt/synology/forschung/datasets/public,FGVCAircraft,"1,",150,50,"0,001",0,"0,2","0,7","0,1",0,simclr-eval,simclr-train,[0.48621138 0.51796093 0.54205516],[0.18824135 0.18576201 0.20725511],[0.48621138 0.51796093 0.54205516],[0.18824135 0.18576201 0.20725511],False,128,128,"0,78046875",logs,CosineAnnealingLR,None,40,"0,9",3,-1,SGD,0,[0.48272956 0.51540137 0.54109888],[0.18734006 0.18444555 0.20589233],ae,Sigmoid,128,../ae/logs/csv/ae-train/f4d6c115ba4e41759c3a0b8aa628735f/version_0/checkpoints/epoch=99-step=6100.ckpt,47bdec3e06374acb82617bea104dc46f,1,logs/csv/simclr-train/47bdec3e06374acb82617bea104dc46f/version_0/checkpoints/epoch=138-step=1251.ckpt,0,21366848,['ModelCheckpoint'],False,"0,5","0,2","0,7",True,"0,1","0,00001",DEFAULT,149,"5,62712574005127","5,40939331054688"
2024-05-28 09:22:09,2.6h,fde600902e29458a9db627dd6ac33951,59615f8da1464fe3a06fdbc793ccd7d1,LOCAL,main.py,mlflow,FINISHED,resnet34,666,/mnt/synology/forschung/datasets/public,FGVCAircraft,"1,",150,50,"0,001",0,"0,2","0,7","0,1",0,simclr-eval,simclr-train,[0.48621138 0.51796093 0.54205516],[0.18824135 0.18576201 0.20725511],[0.48621138 0.51796093 0.54205516],[0.18824135 0.18576201 0.20725511],False,128,128,"0,78046875",logs,CosineAnnealingLR,None,40,"0,9",3,-1,SGD,0,[0.48272956 0.51540137 0.54109888],[0.18734006 0.18444555 0.20589233],ae,Sigmoid,256,../ae/logs/csv/ae-train/edeeefb6d47f4530b4616e554a890ba2/version_0/checkpoints/epoch=97-step=5978.ckpt,59615f8da1464fe3a06fdbc793ccd7d1,1,logs/csv/simclr-train/59615f8da1464fe3a06fdbc793ccd7d1/version_0/checkpoints/epoch=144-step=1305.ckpt,0,21448896,['ModelCheckpoint'],False,"0,5","0,2","0,7",True,"0,1","0,00001",DEFAULT,149,"5,70210599899292","5,45591831207275"
2024-05-28 06:46:07,2.6h,d73aba6119f04231b67aff01ff193faf,cd8bacac57f847f19db0c753a0792792,LOCAL,main.py,mlflow,FINISHED,resnet34,666,/mnt/synology/forschung/datasets/public,FGVCAircraft,"1,",150,50,"0,001",0,"0,2","0,7","0,1",0,simclr-eval,simclr-train,[0.48621138 0.51796093 0.54205516],[0.18824135 0.18576201 0.20725511],[0.48621138 0.51796093 0.54205516],[0.18824135 0.18576201 0.20725511],False,128,128,"0,78046875",logs,CosineAnnealingLR,None,40,"0,9",3,-1,SGD,0,[0.48272956 0.51540137 0.54109888],[0.18734006 0.18444555 0.20589233],ae,Sigmoid,512,../ae/logs/csv/ae-train/9fdf277256ca4f9e915ef74c633f10d8/version_0/checkpoints/epoch=93-step=5734.ckpt,cd8bacac57f847f19db0c753a0792792,1,logs/csv/simclr-train/cd8bacac57f847f19db0c753a0792792/version_0/checkpoints/epoch=141-step=1278.ckpt,0,21612992,['ModelCheckpoint'],False,"0,5","0,2","0,7",True,"0,1","0,00001",DEFAULT,149,"5,79050493240356","5,55050992965698"
2024-05-28 04:11:00,2.6h,ec8254a5358d4fe5be3d82235585c0a6,a673e303f99f49958897836acb0b6f8d,LOCAL,main.py,mlflow,FINISHED,resnet34,666,/mnt/synology/forschung/datasets/public,FGVCAircraft,"1,",150,50,"0,001",0,"0,2","0,7","0,1",0,simclr-eval,simclr-train,[0.48621138 0.51796093 0.54205516],[0.18824135 0.18576201 0.20725511],[0.48621138 0.51796093 0.54205516],[0.18824135 0.18576201 0.20725511],False,128,64,"0,78046875",logs,CosineAnnealingLR,None,40,"0,9",3,-1,SGD,0,[0.48272956 0.51540137 0.54109888],[0.18734006 0.18444555 0.20589233],ae,Sigmoid,128,../ae/logs/csv/ae-train/f4d6c115ba4e41759c3a0b8aa628735f/version_0/checkpoints/epoch=99-step=6100.ckpt,a673e303f99f49958897836acb0b6f8d,1,logs/csv/simclr-train/a673e303f99f49958897836acb0b6f8d/version_0/checkpoints/epoch=135-step=1224.ckpt,0,21358592,['ModelCheckpoint'],False,"0,5","0,2","0,7",True,"0,1","0,00001",DEFAULT,149,"5,66719484329224","5,45002603530884"
2024-05-28 01:29:57,2.7h,47b6c23107344bbaacef2cedfd78f6a4,523941a6db564a43893686e7245c957a,LOCAL,main.py,mlflow,FINISHED,resnet34,666,/mnt/synology/forschung/datasets/public,FGVCAircraft,"1,",150,50,"0,001",0,"0,2","0,7","0,1",0,simclr-eval,simclr-train,[0.48621138 0.51796093 0.54205516],[0.18824135 0.18576201 0.20725511],[0.48621138 0.51796093 0.54205516],[0.18824135 0.18576201 0.20725511],False,128,64,"0,78046875",logs,CosineAnnealingLR,None,40,"0,9",3,-1,SGD,0,[0.48272956 0.51540137 0.54109888],[0.18734006 0.18444555 0.20589233],ae,Sigmoid,256,../ae/logs/csv/ae-train/edeeefb6d47f4530b4616e554a890ba2/version_0/checkpoints/epoch=97-step=5978.ckpt,523941a6db564a43893686e7245c957a,1,logs/csv/simclr-train/523941a6db564a43893686e7245c957a/version_0/checkpoints/epoch=149-step=1350.ckpt,0,21432448,['ModelCheckpoint'],False,"0,5","0,2","0,7",True,"0,1","0,00001",DEFAULT,149,"6,02623081207275","5,81250047683716"
2024-05-28 00:55:14,1.5h,0a04b844ae5f42a9ac78a554cbc5cead,0141089f42d141198831c73c35859999,LOCAL,main.py,mlflow,FINISHED,resnet34,1280,/mnt/synology/forschung/datasets/public,CIFAR100,"0,",150,50,"0,001",0,"0,2","0,7","0,1",0,simclr-eval,simclr-train,[0.50707517 0.48654889 0.44091786],[0.20089656 0.19844319 0.20229715],[0.50707517 0.48654889 0.44091786],[0.20089656 0.19844319 0.20229715],False,32,128,"1,5",logs,CosineAnnealingLR,None,40,"0,9",3,-1,SGD,0,[0.50879643 0.48739303 0.44194222],[0.20194282 0.19995426 0.20365023],ae,Sigmoid,128,../ae/logs/csv/ae-train/5277bcc207c74bfd8b7d390ccde6ea90/version_0/checkpoints/epoch=99-step=45000.ckpt,0141089f42d141198831c73c35859999,1,logs/csv/simclr-train/0141089f42d141198831c73c35859999/version_0/checkpoints/epoch=147-step=5180.ckpt,0,21366848,['ModelCheckpoint'],False,"0,5","0,2","0,7",True,"0,1","0,00001",DEFAULT,149,"6,65300703048706","6,11184930801392"
2024-05-27 23:23:25,1.5h,9a305a5e7ebb42b6957aa41eedb39136,cfdfc9f04e4f4192bebc3fb6ffab77f2,LOCAL,main.py,mlflow,FINISHED,resnet34,1280,/mnt/synology/forschung/datasets/public,CIFAR100,"0,",150,50,"0,001",0,"0,2","0,7","0,1",0,simclr-eval,simclr-train,[0.50707517 0.48654889 0.44091786],[0.20089656 0.19844319 0.20229715],[0.50707517 0.48654889 0.44091786],[0.20089656 0.19844319 0.20229715],False,32,128,"1,5",logs,CosineAnnealingLR,None,40,"0,9",3,-1,SGD,0,[0.50879643 0.48739303 0.44194222],[0.20194282 0.19995426 0.20365023],ae,Sigmoid,256,../ae/logs/csv/ae-train/3df7185522e643129ee160079eac7a57/version_0/checkpoints/epoch=99-step=45000.ckpt,cfdfc9f04e4f4192bebc3fb6ffab77f2,1,logs/csv/simclr-train/cfdfc9f04e4f4192bebc3fb6ffab77f2/version_0/checkpoints/epoch=140-step=4935.ckpt,0,21448896,['ModelCheckpoint'],False,"0,5","0,2","0,7",True,"0,1","0,00001",DEFAULT,149,"6,57684659957886","6,09482622146606"
2024-05-27 22:36:45,2.9h,8462a61c9d0d49d4a517e65b42a5883e,05af5ac662f64fb993ee2bc825018482,LOCAL,main.py,mlflow,FINISHED,resnet34,666,/mnt/synology/forschung/datasets/public,FGVCAircraft,"1,",150,50,"0,001",0,"0,2","0,7","0,1",0,simclr-eval,simclr-train,[0.48621138 0.51796093 0.54205516],[0.18824135 0.18576201 0.20725511],[0.48621138 0.51796093 0.54205516],[0.18824135 0.18576201 0.20725511],False,128,64,"0,78046875",logs,CosineAnnealingLR,None,40,"0,9",3,-1,SGD,0,[0.48272956 0.51540137 0.54109888],[0.18734006 0.18444555 0.20589233],ae,Sigmoid,512,../ae/logs/csv/ae-train/9fdf277256ca4f9e915ef74c633f10d8/version_0/checkpoints/epoch=93-step=5734.ckpt,05af5ac662f64fb993ee2bc825018482,1,logs/csv/simclr-train/05af5ac662f64fb993ee2bc825018482/version_0/checkpoints/epoch=149-step=1350.ckpt,0,21580160,['ModelCheckpoint'],False,"0,5","0,2","0,7",True,"0,1","0,00001",DEFAULT,149,"6,13671541213989","5,97102451324463"
2024-05-27 21:51:09,1.5h,739b8b146b8745eb9474b2e031680c97,305489bf9fdc4592adf8265f15ec2ca3,LOCAL,main.py,mlflow,FINISHED,resnet34,1280,/mnt/synology/forschung/datasets/public,CIFAR100,"0,",150,50,"0,001",0,"0,2","0,7","0,1",0,simclr-eval,simclr-train,[0.50707517 0.48654889 0.44091786],[0.20089656 0.19844319 0.20229715],[0.50707517 0.48654889 0.44091786],[0.20089656 0.19844319 0.20229715],False,32,128,"1,5",logs,CosineAnnealingLR,None,40,"0,9",3,-1,SGD,0,[0.50879643 0.48739303 0.44194222],[0.20194282 0.19995426 0.20365023],ae,Sigmoid,512,../ae/logs/csv/ae-train/faf348a6d66c4043869ccf549a7ede7b/version_0/checkpoints/epoch=99-step=45000.ckpt,305489bf9fdc4592adf8265f15ec2ca3,1,logs/csv/simclr-train/305489bf9fdc4592adf8265f15ec2ca3/version_0/checkpoints/epoch=146-step=5145.ckpt,0,21612992,['ModelCheckpoint'],False,"0,5","0,2","0,7",True,"0,1","0,00001",DEFAULT,149,"6,56684732437134","6,07828235626221"
2024-05-27 20:29:02,1.4h,698f4e9bdbbf4f3ca7ca137cbfb5eabe,32a9236b424e49d7bf646764b2112766,LOCAL,main.py,mlflow,FINISHED,resnet34,1280,/mnt/synology/forschung/datasets/public,CIFAR100,"0,",150,50,"0,001",0,"0,2","0,7","0,1",0,simclr-eval,simclr-train,[0.50707517 0.48654889 0.44091786],[0.20089656 0.19844319 0.20229715],[0.50707517 0.48654889 0.44091786],[0.20089656 0.19844319 0.20229715],False,32,64,"1,5",logs,CosineAnnealingLR,None,40,"0,9",3,-1,SGD,0,[0.50879643 0.48739303 0.44194222],[0.20194282 0.19995426 0.20365023],ae,Sigmoid,128,../ae/logs/csv/ae-train/5277bcc207c74bfd8b7d390ccde6ea90/version_0/checkpoints/epoch=99-step=45000.ckpt,32a9236b424e49d7bf646764b2112766,1,logs/csv/simclr-train/32a9236b424e49d7bf646764b2112766/version_0/checkpoints/epoch=134-step=4725.ckpt,0,21358592,['ModelCheckpoint'],False,"0,5","0,2","0,7",True,"0,1","0,00001",DEFAULT,149,"6,64381647109985","6,11457920074463"
2024-05-27 19:43:05,2.9h,cacd927719a74131b914dfa8f5c8e852,b7dda2baf915462887bb6fa65820c5ae,LOCAL,main.py,mlflow,FINISHED,resnet34,666,/mnt/synology/forschung/datasets/public,FGVCAircraft,"1,",150,50,"0,001",0,"0,2","0,7","0,1",0,simclr-eval,simclr-train,[0.48621138 0.51796093 0.54205516],[0.18824135 0.18576201 0.20725511],[0.48621138 0.51796093 0.54205516],[0.18824135 0.18576201 0.20725511],False,128,32,"0,78046875",logs,CosineAnnealingLR,None,40,"0,9",3,-1,SGD,0,[0.48272956 0.51540137 0.54109888],[0.18734006 0.18444555 0.20589233],ae,Sigmoid,128,../ae/logs/csv/ae-train/f4d6c115ba4e41759c3a0b8aa628735f/version_0/checkpoints/epoch=99-step=6100.ckpt,b7dda2baf915462887bb6fa65820c5ae,1,logs/csv/simclr-train/b7dda2baf915462887bb6fa65820c5ae/version_0/checkpoints/epoch=149-step=1350.ckpt,0,21354464,['ModelCheckpoint'],False,"0,5","0,2","0,7",True,"0,1","0,00001",DEFAULT,149,"5,76794910430908","5,51570987701416"
2024-05-27 19:06:04,1.4h,4baf61014af14dec887fa029ef9b9820,91c99aa62a1d4b5185e76dcd8ad85f56,LOCAL,main.py,mlflow,FINISHED,resnet34,1280,/mnt/synology/forschung/datasets/public,CIFAR100,"0,",150,50,"0,001",0,"0,2","0,7","0,1",0,simclr-eval,simclr-train,[0.50707517 0.48654889 0.44091786],[0.20089656 0.19844319 0.20229715],[0.50707517 0.48654889 0.44091786],[0.20089656 0.19844319 0.20229715],False,32,64,"1,5",logs,CosineAnnealingLR,None,40,"0,9",3,-1,SGD,0,[0.50879643 0.48739303 0.44194222],[0.20194282 0.19995426 0.20365023],ae,Sigmoid,256,../ae/logs/csv/ae-train/3df7185522e643129ee160079eac7a57/version_0/checkpoints/epoch=99-step=45000.ckpt,91c99aa62a1d4b5185e76dcd8ad85f56,1,logs/csv/simclr-train/91c99aa62a1d4b5185e76dcd8ad85f56/version_0/checkpoints/epoch=127-step=4480.ckpt,0,21432448,['ModelCheckpoint'],False,"0,5","0,2","0,7",True,"0,1","0,00001",DEFAULT,149,"6,63617849349976","6,11557245254517"
2024-05-27 17:43:56,1.4h,da45b720fd334c0a9ff35d277358d1e5,01045c4690be4472a9c448554e06c555,LOCAL,main.py,mlflow,FINISHED,resnet34,1280,/mnt/synology/forschung/datasets/public,CIFAR100,"0,",150,50,"0,001",0,"0,2","0,7","0,1",0,simclr-eval,simclr-train,[0.50707517 0.48654889 0.44091786],[0.20089656 0.19844319 0.20229715],[0.50707517 0.48654889 0.44091786],[0.20089656 0.19844319 0.20229715],False,32,64,"1,5",logs,CosineAnnealingLR,None,40,"0,9",3,-1,SGD,0,[0.50879643 0.48739303 0.44194222],[0.20194282 0.19995426 0.20365023],ae,Sigmoid,512,../ae/logs/csv/ae-train/faf348a6d66c4043869ccf549a7ede7b/version_0/checkpoints/epoch=99-step=45000.ckpt,01045c4690be4472a9c448554e06c555,1,logs/csv/simclr-train/01045c4690be4472a9c448554e06c555/version_0/checkpoints/epoch=131-step=4620.ckpt,0,21580160,['ModelCheckpoint'],False,"0,5","0,2","0,7",True,"0,1","0,00001",DEFAULT,149,"6,6753134727478","6,17053127288818"
2024-05-27 16:48:44,2.9h,e7790ffc99cd4dd298a376cac4e2b28f,400f0ff3d82c4037a4e4015f49b72a3b,LOCAL,main.py,mlflow,FINISHED,resnet34,666,/mnt/synology/forschung/datasets/public,FGVCAircraft,"1,",150,50,"0,001",0,"0,2","0,7","0,1",0,simclr-eval,simclr-train,[0.48621138 0.51796093 0.54205516],[0.18824135 0.18576201 0.20725511],[0.48621138 0.51796093 0.54205516],[0.18824135 0.18576201 0.20725511],False,128,32,"0,78046875",logs,CosineAnnealingLR,None,40,"0,9",3,-1,SGD,0,[0.48272956 0.51540137 0.54109888],[0.18734006 0.18444555 0.20589233],ae,Sigmoid,256,../ae/logs/csv/ae-train/edeeefb6d47f4530b4616e554a890ba2/version_0/checkpoints/epoch=97-step=5978.ckpt,400f0ff3d82c4037a4e4015f49b72a3b,1,logs/csv/simclr-train/400f0ff3d82c4037a4e4015f49b72a3b/version_0/checkpoints/epoch=144-step=1305.ckpt,0,21424224,['ModelCheckpoint'],False,"0,5","0,2","0,7",True,"0,1","0,00001",DEFAULT,149,"5,85348320007324","5,56547212600708"
2024-05-27 16:25:11,1.3h,3702869571bf4257a4b3857aa90a9eb2,1c4c28cc2d1e4d52a31ab4a950d3d664,LOCAL,main.py,mlflow,FINISHED,resnet34,1280,/mnt/synology/forschung/datasets/public,CIFAR100,"0,",150,50,"0,001",0,"0,2","0,7","0,1",0,simclr-eval,simclr-train,[0.50707517 0.48654889 0.44091786],[0.20089656 0.19844319 0.20229715],[0.50707517 0.48654889 0.44091786],[0.20089656 0.19844319 0.20229715],False,32,32,"1,5",logs,CosineAnnealingLR,None,40,"0,9",3,-1,SGD,0,[0.50879643 0.48739303 0.44194222],[0.20194282 0.19995426 0.20365023],ae,Sigmoid,128,../ae/logs/csv/ae-train/5277bcc207c74bfd8b7d390ccde6ea90/version_0/checkpoints/epoch=99-step=45000.ckpt,1c4c28cc2d1e4d52a31ab4a950d3d664,1,logs/csv/simclr-train/1c4c28cc2d1e4d52a31ab4a950d3d664/version_0/checkpoints/epoch=143-step=5040.ckpt,0,21354464,['ModelCheckpoint'],False,"0,5","0,2","0,7",True,"0,1","0,00001",DEFAULT,149,"6,6161675453186","6,11077451705933"
2024-05-27 15:06:43,1.3h,ae44bddd98e54f458044c495aaa7ed50,fb0f7a9fa2534e6e9c3cfd12bb82ab82,LOCAL,main.py,mlflow,FINISHED,resnet34,1280,/mnt/synology/forschung/datasets/public,CIFAR100,"0,",150,50,"0,001",0,"0,2","0,7","0,1",0,simclr-eval,simclr-train,[0.50707517 0.48654889 0.44091786],[0.20089656 0.19844319 0.20229715],[0.50707517 0.48654889 0.44091786],[0.20089656 0.19844319 0.20229715],False,32,32,"1,5",logs,CosineAnnealingLR,None,40,"0,9",3,-1,SGD,0,[0.50879643 0.48739303 0.44194222],[0.20194282 0.19995426 0.20365023],ae,Sigmoid,256,../ae/logs/csv/ae-train/3df7185522e643129ee160079eac7a57/version_0/checkpoints/epoch=99-step=45000.ckpt,fb0f7a9fa2534e6e9c3cfd12bb82ab82,1,logs/csv/simclr-train/fb0f7a9fa2534e6e9c3cfd12bb82ab82/version_0/checkpoints/epoch=149-step=5250.ckpt,0,21424224,['ModelCheckpoint'],False,"0,5","0,2","0,7",True,"0,1","0,00001",DEFAULT,149,"6,61147546768189","6,11221122741699"
2024-05-27 13:49:40,3.0h,39c72ce18c6c4f8c962fe0264a0a439a,c00c403938e947d79cb04da2d4b294c4,LOCAL,main.py,mlflow,FINISHED,resnet34,666,/mnt/synology/forschung/datasets/public,FGVCAircraft,"1,",150,50,"0,001",0,"0,2","0,7","0,1",0,simclr-eval,simclr-train,[0.48621138 0.51796093 0.54205516],[0.18824135 0.18576201 0.20725511],[0.48621138 0.51796093 0.54205516],[0.18824135 0.18576201 0.20725511],False,128,32,"0,78046875",logs,CosineAnnealingLR,None,40,"0,9",3,-1,SGD,0,[0.48272956 0.51540137 0.54109888],[0.18734006 0.18444555 0.20589233],ae,Sigmoid,512,../ae/logs/csv/ae-train/9fdf277256ca4f9e915ef74c633f10d8/version_0/checkpoints/epoch=93-step=5734.ckpt,c00c403938e947d79cb04da2d4b294c4,1,logs/csv/simclr-train/c00c403938e947d79cb04da2d4b294c4/version_0/checkpoints/epoch=146-step=1323.ckpt,0,21563744,['ModelCheckpoint'],False,"0,5","0,2","0,7",True,"0,1","0,00001",DEFAULT,149,"6,04187488555908","5,81671667098999"
2024-05-27 13:49:24,1.3h,d7a00984c49c4dc585733e3dc8d40043,3a6827fe73344e2d97c606a0389d4d42,LOCAL,main.py,mlflow,FINISHED,resnet34,1280,/mnt/synology/forschung/datasets/public,CIFAR100,"0,",150,50,"0,001",0,"0,2","0,7","0,1",0,simclr-eval,simclr-train,[0.50707517 0.48654889 0.44091786],[0.20089656 0.19844319 0.20229715],[0.50707517 0.48654889 0.44091786],[0.20089656 0.19844319 0.20229715],False,32,32,"1,5",logs,CosineAnnealingLR,None,40,"0,9",3,-1,SGD,0,[0.50879643 0.48739303 0.44194222],[0.20194282 0.19995426 0.20365023],ae,Sigmoid,512,../ae/logs/csv/ae-train/faf348a6d66c4043869ccf549a7ede7b/version_0/checkpoints/epoch=99-step=45000.ckpt,3a6827fe73344e2d97c606a0389d4d42,1,logs/csv/simclr-train/3a6827fe73344e2d97c606a0389d4d42/version_0/checkpoints/epoch=145-step=5110.ckpt,0,21563744,['ModelCheckpoint'],False,"0,5","0,2","0,7",True,"0,1","0,00001",DEFAULT,149,"6,60199689865112","6,09983730316162"
2024-05-27 08:46:43,1.4h,421a0d0e9290448db4f8b48b634382c8,6d2cbe9010a64c7faaf50af28f2dd674,LOCAL,main.py,mlflow,FINISHED,resnet34,392,/mnt/synology/forschung/datasets/public,Imagenette,"0,",150,50,"0,001",0,"0,2","0,7","0,1",0,simclr-eval,simclr-train,[0.46252463 0.45800935 0.42948211],[0.2451539  0.23898252 0.24680649],[0.46004084 0.45495759 0.42708778],[0.24605942 0.23958085 0.24725976],False,128,128,"0,459375",logs,CosineAnnealingLR,None,40,"0,9",3,-1,SGD,0,[0.46004084 0.45495759 0.42708778],[0.24605942 0.23958085 0.24725976],ae,Sigmoid,128,../ae/logs/csv/ae-train/bfde1a3da1cd4a4fa4355532b2e11e18/version_0/checkpoints/epoch=98-step=8514.ckpt,6d2cbe9010a64c7faaf50af28f2dd674,1,logs/csv/simclr-train/6d2cbe9010a64c7faaf50af28f2dd674/version_0/checkpoints/epoch=129-step=2730.ckpt,0,21366848,['ModelCheckpoint'],False,"0,5","0,2","0,7",True,"0,1","0,00001",DEFAULT,149,"5,04038190841675","4,86474895477295"
2024-05-27 08:44:05,1.6h,600f0a9f8f994a4eaee68096fbfb32ec,9000500074874571b9060844422a8232,LOCAL,main.py,mlflow,FINISHED,resnet34,1280,/mnt/synology/forschung/datasets/public,CIFAR10,"2,",150,50,"0,001",0,"0,2","0,7","0,1",0,simclr-eval,simclr-train,[0.49139969 0.48215842 0.44653093],[0.20230092 0.19941281 0.20096161],[0.49139969 0.48215842 0.44653093],[0.20230092 0.19941281 0.20096161],False,32,128,"1,5",logs,CosineAnnealingLR,None,40,"0,9",3,-1,SGD,0,[0.49421429 0.4851314  0.45040911],[0.20199347 0.19911823 0.20113055],ae,Sigmoid,128,../ae/logs/csv/ae-train/4e7aa851bbb646a3bdf96de4ea1637f4/version_0/checkpoints/epoch=98-step=44550.ckpt,9000500074874571b9060844422a8232,1,logs/csv/simclr-train/9000500074874571b9060844422a8232/version_0/checkpoints/epoch=149-step=5250.ckpt,0,21366848,['ModelCheckpoint'],False,"0,5","0,2","0,7",True,"0,1","0,00001",DEFAULT,149,"6,60676050186157","6,11761283874512"
2024-05-27 07:20:56,1.4h,5e4e001b92984a00a4960992914d62b2,3857e54735fb40f58e35063fe9fb1331,LOCAL,main.py,mlflow,FINISHED,resnet34,392,/mnt/synology/forschung/datasets/public,Imagenette,"0,",150,50,"0,001",0,"0,2","0,7","0,1",0,simclr-eval,simclr-train,[0.46252463 0.45800935 0.42948211],[0.2451539  0.23898252 0.24680649],[0.46004084 0.45495759 0.42708778],[0.24605942 0.23958085 0.24725976],False,128,128,"0,459375",logs,CosineAnnealingLR,None,40,"0,9",3,-1,SGD,0,[0.46004084 0.45495759 0.42708778],[0.24605942 0.23958085 0.24725976],ae,Sigmoid,256,../ae/logs/csv/ae-train/0757bf5c101f4b93b6423c33e63cb1ea/version_0/checkpoints/epoch=99-step=8600.ckpt,3857e54735fb40f58e35063fe9fb1331,1,logs/csv/simclr-train/3857e54735fb40f58e35063fe9fb1331/version_0/checkpoints/epoch=147-step=3108.ckpt,0,21448896,['ModelCheckpoint'],False,"0,5","0,2","0,7",True,"0,1","0,00001",DEFAULT,149,"5,03253555297852","4,87831592559814"
